video-id,comment-id,username,date,text,like-count
1MZFrJPPIQ8,UgyOUafoEBmKt-o5KUV4AaABAg,@frankd7905,2022-09-01,"When cities use water most of it is recycled. However when you use water for irrigation it is really consumed. As Mr Powell said build large reservoirs would not be a good long term solution. When ground water is used and not allowed to replenish, yes even using personal catchment systems the aquifers will never recharge. Just because you can pump water it does not mean you should pump water. In California the land is subsiding because of the ground water being extracted. Now this land is no longer has the ability to store water. This is blamed on climate change but really it is because we are harvesting more water than can practically be sustained. Blaming climate change for this is like blaming match manufacturers for a rash in houses burning down. Sigh why do we always try to blame something complex.",29
qySBQjSXbfw,UgyxXpmeVvEMUJTqhXl4AaABAg,@reggiebald2830,2022-10-28,Excellent show. Thanks to everyone involved!,29
u-8a-u-sKH4,UgygVlVF3TAlpY7_5RN4AaABAg,@ceeemm1901,2022-10-28,What a coincidence! We were just discussing this at Uni.....40 years ago.....,29
GR46_ohNh9U,UgyJ6DvBnqEgC_Kw8hd4AaABAg,@werdwerdus,2022-10-25,"&quot;this is the hottest it&#39;s ever been, bit it&#39;s also the coolest it will ever be for the rest of our lives&quot; wow you blew my mind",28
MBKZWKeKYqE,UgwAJ5nTRtR6LoZNI4d4AaABAg,@benrudolph5582,2023-04-12,"In situations like this, I remember what Canada did. When a river flooded a town that had grown around it, the river flooding killed animals, destroyed property, and killed people. But, they learned from the experience. When they rebuilt, all areas that had been flooded were off limits, and instead were turned into a public park with no permanent structures allowed. There are summer music and art concerts, and a walk / bike trail along the river. 50 years later, the river flooded again, but because they had learned, no lives and no property was lost.<br><br>We need to do the same everywhere. Places that flood from rivers and hurricanes should be turned into parks, as should places like &quot;Tornado Alley&quot;. People who want to build in fire prone areas need a psych evaluation, not a condo that will &quot;need&quot; to be saved.<br><br>We&#39;ve &quot;paved over paradise and put in a parking lot&quot;, and need to undo our mistakes.",28
1MZFrJPPIQ8,UgxVVNZh15D0ldujalt4AaABAg,@wantstocomment7092,2022-08-10,what was shocking is that the fastest growing US cities are in the desert. Kindof points to what their priorities are.,28
MsdIqPbEwWE,UgxjsW5muZRri9nbzZR4AaABAg,@MrPedur,2022-09-29,"Never the less - <br>A possible cenario : <br>1. The heat exceeds the tolerance limit for plants. -<br>2. Animals are becoming extinct at a rate not previously observed. - <br>3. Heat, floods and drought destroy food production. - <br>4. The ice melts in the north and south. - <br>5. The sea level rises and when heated, the water expands further with a tremendous volume. Flooding of all coastal areas -<br>6. Unrest and rebellion due to food shortages throughout the world, Governments cease to be able to govern the countries - <br>7. Production and manufacturing ceases. -<br>8. Without food for and remuneration of technical staff at nuclear power plants, these will leave their posts and the power plants will eventually melt down. You can&#39;t just shut down a nuclear power plant. The fuel rods are still active and need constant cooling. If the workers do not get wages and food, if there are no newly trained personnel for repair work, etc. the power plants will gradually become depopulated and the material will wear out.💥- <br>9. After the meltdown of the power plants, the radioactive radiation will pollute the world so that all biological life will cease to exist. - <br>10. The earth will be barren and desolate for millions or perhaps billions of years. <br>Postscript: Some people thought it was more important that they were rich for a short time than that life on earth could exist",27
MsdIqPbEwWE,Ugyl6ZyX_QsE93HYDS14AaABAg,@Comeback180,2022-09-29,"Florida is slowly becoming an inhabitable place to live this is just the beginning. In 2030, 2035, 2040 some places of Florida could be underwater. <br><br>Everyone&#39;s that&#39;s moving to Florida you might wanna move in the center of the state away from the coastal area or northern of the state. <br><br>It would suck just to move down there and have a hurricane blow it all away.<br><br>One of the most dangerous parts of a hurricane is if it moves slowly and stays there, the longer that happens the higher the flooding is and higher damages there will be and increased deaths.",27
puggApj9Z50,UgxbNlPHZYrwf1QkTL14AaABAg,@zidbits1528,2022-09-21,"It&#39;s interesting to note that the great lake states &amp; Ontario Canada have created a treaty (the Great Lakes Water Compact) which forbids exporting the water outside their respective states (the federal government had to approve it since it included Ontario). This means if you want that fresh water, you&#39;re going to have to move to the rust belt states. Or rather, <b>back</b> to the rust belt states. They had a great exodus in the 1920s through the 50s, with people moving to Texas, California etc. In a twist of fate, they&#39;ll have to move back.",27
E6bVBH9y5O8,UgwWMmlpJtBkg8g3DWd4AaABAg,@3styler1,2023-01-17,Some people dont deny climate change they just dont like it being used as a political tool,27
MBKZWKeKYqE,UgzPaa2ClqL50135D554AaABAg,@robertceliberti7175,2022-09-07,I&#39;m old enough to remember when November was a winter month. It rarely snows in the New York City area and the fall colors are less intense and later. Being aware is the first step. Otherwise I&#39;m not sure what the answer is.,27
MBKZWKeKYqE,Ugw5eR-GAApMIOfV1Ux4AaABAg,@martiansoon9092,2022-09-06,"I&#39;d say we are already on the tipping point in many areas.<br>1) Permafrost is thawing at record speeds releasing more GHG&#39;s to the atmosphere (100-1000GtCO2e). This leads to wast areas being taken from the permafrost to the melted ground. Also we have found that rains and warm weather also drains lakes faster than previously thought.<br>2) Greenland ice sheet has most likely gone over its tipping point and will melt during next few centuries.<br>3) Arctic sea ice is getting thinner and arctic has heated 4 times faster than rest of the world. Partially tipped already. Like Barents sea is mostly ice free.<br>4) Forests like Amazon, boreal forests and many other have tipped at least part of the year to the state where it produces more carbon than what sinks there. We are losing too many forests that were a major carbon sink.<br>5) We are losing coral reefs already at record speed. 50% of the Great Barrier reef is dead and more bleeching events are coming almost every year. Almost all reefs has bleached at some level already.<br>6) Droughts. There are several areas in the world that are on going yearly droughts. Some have been under drought conditions for decades, some years and in this year many areas have been affect simultaniously. US west is on megadrought, Africa is on drought, mediterraneian area is on drought, Pakistan drought with extreme flooding, remember Australian wildfires, ...<br>7) Mountain glaciers are under tipping points in many areas. In Europe Alps are losing all glaciers and this year was one of the worst, yet. Rocky mountains in USA are losing glaciers, see &quot;glacier park&quot; that is losing its glaciers fast or what is happening to the Colorado river. Himalayas are losing some of its glaciers and main river are drying up. Andies are losing glaciers and some cities are threatened because there is no alternative water sources. Even places like Canada and Alaska are losing their glaciers. Swedens highest point was changed due to melting glacier. ...<br><br>You may add most of the animals to the mix if you want. But that&#39;s not only a climate issue. Sixth mass extinction needs its own talks.<br><br>Even with these on going tipping points, we still emit even more emissions this year. And likely next year. And year after that. Pure madness that is heading to over 4C (pledges will not be fulfilled) world with tipping elements that are rising temperatures even further..",27
1MZFrJPPIQ8,UgwjgktFSe6Bhq5GuUR4AaABAg,@kosmicheskiprah,2022-08-11,"Just came back from a trip from the Danube, which is a natural boundary between Bulgaria and Romania. I can confirm that the level has went so low that not even ferries can operate. It hasn&#39;t rained for months according to locals and the Danube islands look so desertic...",27
1MZFrJPPIQ8,UgzgjDd5h0tU1LdDwk54AaABAg,@The145Club,2022-08-10,"Water is the key to life. Without water, there is nothing.",27
1MZFrJPPIQ8,Ugx_b2HQVCfbZRgBz1h4AaABAg,@charlescoryn9614,2022-09-04,"I live in eastern Tennessee, in the foothills of the Appalachian Mountains where it&#39;s hilly, and with a very moderate climate yeararound.  We&#39;ve experienced only a brief period in June of excessive heat........ I have a deep well and also a spring which has been flowing since before 1805 when this property became a county seat of government.  I&#39;m now seeing the spring at the lowest level since I&#39;ve been here,  22 years  now.........  and the nearby creek has also dried up again this summer, it comes from a dedicated watershed of maybe  less than a thousand acres.  Other changes I&#39;ve noticed around here are the increased  growth and greening of all the vegetation, throughout the summer, changes in the bug populations, fewer  &#39;lightning bugs&#39; and new nuisance bugs requiring the wearing of a head mask, also quicker drying of the soil surface........ all these I&#39;m watching as possible indications of further water shortages down the line.......  <br><br>To me, it appears that exponential population growth could be the villain, but, ironically, that&#39;s what our wealthier classes seem to feed off of, using the exponential growth of our money supply.......  Hmmmmm.............  But the wealthy are the only ones who can do anything........ they have the money and the power.........  Hmmmmm......",27
GR46_ohNh9U,UgwtlvWT6DGTRSPWO0J4AaABAg,@Boochachiii,2022-10-27,Definitely want to see more earth support videos 🌏🍃💚,26
f9JVFuD7uAg,Ugy6M3wbWyP15IlFE_t4AaABAg,@b_uppy,2022-09-09,"That we are still using an engineering/tech paradigm. It is less than holistic in its approach that evermore creates more costs and problems than it solves.  That hurts the environment ourselves, wildlife.  We continue to shoot ourselves in the foot.  That is a huge problem.  <br>We need to ask ourselves what gives more value for time and effort invested, what creates less harm?  <br>Just watched a some videos and read case studies on Brad Lancaster&#39;s site harvestingrainwater.  <br>There was a USGS side by side comparison of Rock Creek versus Turkey Creek with its 20 thousand check dams was a start.  That they could have made smaller check dams that needed less repair and less technical expertise would be better, as Brad pointed out.  We need more solutions like that to reduce the problems we have.",26
1MZFrJPPIQ8,UgzdLWPL4-ksIuuMYW54AaABAg,@Medicinnov8r,2022-08-21,"Thank Deforestation <br>With forests in place, the land is kept cooler which helps keep water in the ground. It also keeps creeks and streams cooler/wetter/cleaner which aquatic species require. A 2 degree increase in a stream can make it uninhabitable for many species.",26
qySBQjSXbfw,UgyB8UQyMo07sQsKbvR4AaABAg,@markfomenko8873,2023-01-04,The hole for that tree was a bit deep. Planting so that the base of the trunk is slightly above grade is very important for most tree species. I was a landscaper for a while and replaced quite a number of trees that died after suffering for 1 to 3 years because they were planted too deep. It&#39;s very upsetting if you love trees.,26
GR46_ohNh9U,UgxPzOg8UzoXU64jKBt4AaABAg,@WOK-YT-handle,2023-08-12,So glad he brought up animal agriculture industries (even though way too briefly) stopping eating animal products is one of the biggest individual impacts we can have.,25
E6bVBH9y5O8,UgyIE5oYk8jshWTOCtp4AaABAg,@MotoHikes,2022-09-22,"As a meme enjoyer, I love it when you include little meme snippets. <br>However as an Environmental Science student, it&#39;s almost frustrating that I have to stop videos to go and see where a meme is from. <br>I&#39;m looking at you, jiggle jiggle.",25
E6bVBH9y5O8,UgyHMgu8IX56nxXuxdh4AaABAg,@CmeDEW61,2023-08-10,But I do worry sometimes especially when I see changes that media reports without giving sound explanations..,25
EiCs_8ZKVJc,UgzkTQMRvr-InyvKOXx4AaABAg,@trangdieu.18c,2022-10-20,"VOCABULARY IN THIS VIDEO “Does climate change make you anxious?” - 6 minute english BBC<br><br>1.	Emergencies: an unexpected and dangerous situation that must be dealt with immediately → crisis<br>→ in an emergency<br>→ emergency exit/supplies etc (=used in an emergency)<br>2.	First-hand: (of a story, description etc) obtained directly, not through various other people<br>→ first-hand experience/knowledge/account etc<br>→ (at) first hand<br>3.	Suicide: the act of killing yourself<br>→ commit suicide (=kill yourself)<br>→ attempt suicide (=try to kill yourself)<br>→ contemplate suicide (=think that you might try to kill yourself)<br>4.	Fossil fuels: a fuel such as coal or oil that is produced by the very gradual decaying of animals or plants over millions of years<br>5.	Infrastructure: the basic systems and structures that a country or organization needs in order to work properly, for example roads, railways, banks etc<br>6.	Goes on and on<br>7.	Fires, heat waves, floods, hurricanes, droughts<br><br>10/21/2022 ALL THE BEST FOR YOU ^^",25
1MZFrJPPIQ8,UgyHY2nVwuNLmWm95yx4AaABAg,@guanafd,2022-08-10,Humanity is doomed yet few people care,25
jn-yy0EHyB4,UgwcMDZD60f0SFbiwOR4AaABAg,@Sammy-lt9rc,2022-09-02,"Thanks for hours of endless free entertainment guys, you do good with these videos!",25
U_5O_HicIqY,Ugy2-ysFaMDNjPFsK8F4AaABAg,@wallacegrommet3479,2022-08-02,"It’s been happening for thousands of years, it will be all ok…",25
E6bVBH9y5O8,Ugx3q2tmj7K93PTQvhR4AaABAg,@Krill_all_health_insuranceCEOs,2022-09-27,"Burpy volcanoes can def be a serious drag. As someone who was once killed by a volcano that had really bad gas, I can confirm.",24
MBKZWKeKYqE,Ugwsa9U3_LHRTdthaCt4AaABAg,@Kardashev1,2022-09-08,"Great show, thank you for educating people instead of just entertaining them.",24
MsdIqPbEwWE,UgyO3nS89WPxisNJv1x4AaABAg,@trkn5681,2022-09-29,"Between climate change and Florida&#39;s location expect more of this,",23
MBKZWKeKYqE,Ugxbn1pvSeAgSf5M8UV4AaABAg,@chrisalex001,2023-02-18,It would suck if apocalyptic future humans find this video in a historical file from when climate destabilization was yet preventable.,23
MBKZWKeKYqE,UgyXpJRLkdX2WEgqASx4AaABAg,@1873Winchester,2022-09-07,"AMOC collapse will not neccesarily lead to a mini ice age in europe, some studies say that it will excarbate warming instead because the AMOC is a mechanism which takes warmth out of the atmosphere and moves it into the oceans. So the result of AMOC collapse might instead be accelerated warming and more extreme weather patterns in europe, hotter extremer summers and colder winters.",23
O_F0XIOYms8,UgwsskLgnnJLdbhREK14AaABAg,@sebcw1204,2022-09-13,"if you are not being a good steward of the earth, you are defying god&#39;s commands",23
1MZFrJPPIQ8,UgwDD8kPTGALJeCj9eB4AaABAg,@gamooor1386,2022-08-13,"I agree, water consumption in America is egregious and more of us could learn better habits and conservation efforts but let&#39;s be honest. A vast majority of fresh water is going to tech, agriculture and industrial businesses. It seems we should create policies on these mega corporations and also a ban on water bottling.",23
1MZFrJPPIQ8,UgySuoDlKh3iyV8-RAx4AaABAg,@lionheartglass,2022-08-10,"The vast majority of the water from the Colorado river is being used for irrigation. Those huge cities are only using about 20%of the water. Alfalfa is possibly be biggest consumer. Much of it is sent overseas. Lawns, pools and golf courses are obviously a terrible idea but it&#39;s actually a drop in the bucket.",23
qySBQjSXbfw,UgympU0gkDh9aGIqfCJ4AaABAg,@antoniotony9780,2022-10-02,"The 1926 Atlantic hurricane season featured the highest number of major hurricanes at the time. At least eleven tropical cyclones developed during the season, all of which intensified into a tropical storm and eight further strengthened into hurricanes. Six hurricanes deepened into a major hurricane, which is Category 3 or higher on the modern-day Saffir–Simpson",23
XDPbsML--T4,UgwGlVx1nnYu3LVWvUh4AaABAg,@SciShow,2022-10-20,"Head to <a href=""https://linode.com/scishow"">https://linode.com/scishow</a> to get a $100 60-day credit on a new Linode account. Linode offers simple, affordable, and accessible Linux cloud solutions and services.",23
ljdFi252fA0,UgwCmCSlQaswkYhV_Wh4AaABAg,@AlanBolshevik,2022-10-27,Problem there is no &quot;we&quot; involved in this issue.,23
MsdIqPbEwWE,UgwSGD0Z8058LbeEI-54AaABAg,@dshoec,2022-09-29,"Florida has the same problems as New Orleans: vulnerable to hurricanes, low elevations, and swamps and rivers.  The worst nightmare is Katrina and now Ian which was basically another Katrina causing catastrophic damage and flooding.",22
SxK5qD8sNL4,Ugw18RnyT4bI5-3JPq94AaABAg,@StigHelmer,2022-10-28,Developed countries are already paying enormous amounts of money to poor countries. The idea that we should pay even more money to them because they CO2 is ludicrous.,22
GR46_ohNh9U,Ugws1jlo7yzUfO2MUCd4AaABAg,@samiraperi467,2022-10-26,"<a href=""https://www.youtube.com/watch?v=GR46_ohNh9U&amp;t=413"">6:53</a> Correction: carbon doesn&#39;t have 12 protons and 12 electrons. It&#39;s the 6th element, and carbon-12 has 6 protons, 6 neutrons and 6 electrons. An atom with an atomic mass of ~12 would fly apart <b>very</b> fast if it was just protons in the nucleus. Think of the charge density.",22
puggApj9Z50,Ugzp7R9rYSuDCHlTh314AaABAg,@somethingelse4878,2022-09-19,Ive been watching Joe for a long time and have to say his presentation is about perfect now,22
MBKZWKeKYqE,UgzCB_XAvXar5u5Ml0R4AaABAg,@LeRoiJojo,2022-09-22,"Your director&#39;s putting his body on the line, I respect that. 😁",22
MBKZWKeKYqE,Ugyvif5RXEe6ukSkqpZ4AaABAg,@pennyzee1176,2022-09-06,I think about this daily. It makes me miserable. Im losing hope that we have the will to do the right thing. I wish beyond wish that we had the political momentum globally to save ourselves. I’m terrified and mortified by humanity.,22
1MZFrJPPIQ8,Ugwzdj0tbC_raNdzE0V4AaABAg,@mfadls,2022-08-11,Imagine when you wake up in the morning you can&#39;t find anything flow anymore from your tap water.  You only have three days...<br>A very important documentary.,22
1MZFrJPPIQ8,UgyExzNoYseZaOWEl8t4AaABAg,@kwood1112,2022-08-11,"Excellent documentary DW - very well presented. This should be required watching for every single politician and business leader in the world. They can&#39;t keep kicking this can down the road - our civilization is truly at risk, now. My heart goes out to the gentleman associated with the GRACE mission. I can only imagine how frustrating and demoralizing it must be to literally be able to see what&#39;s coming, to warn those in charge, and have them dismiss you outright. They&#39;ve been doing that to climate scientists for years, decades. Now, we are in the age of consequences, and it&#39;s becoming painfully clear they weren&#39;t just a bunch of &quot;alarmists.&quot; We SHOULD be, we NEED to be alarmed. No water, no life - PERIOD. Time is running out.",22
1MZFrJPPIQ8,UgwA_RR084zkqqYySol4AaABAg,@Adyen11234,2022-08-11,People seemed to have forgotten that South Africa Cape Town HAS actually gone through a complete drought where there is little to no water for months. And Cape Town isn&#39;t some middle of nowhere city either! It&#39;s a fairly famous tourist location and comparable to some first world country city.,22
1MZFrJPPIQ8,UgzADUM2GWRfdNZVuAB4AaABAg,@hantykje3005,2022-08-10,"Very important subject. My country dependent on hydro electric power  in combination with little rain and snow over the past years. The result is lower water levels in lakes and rivers. This makes me really concerned for fish stocks, birds and small animals depended on the water because it represents their home, so to speak. Fishing is a really important hobby to me.",22
qySBQjSXbfw,Ugxh6_BNyAjdpg4em4d4AaABAg,@SkyeRichards,2023-05-25,"Lots of good content, research, and information provided, plus varied informative that is easy to understand. Great to see more and more science being exposed so hopefully more average people will hear about the problems and collectively we can pull together to build solutions and care for the planet with reverence. I kept wondering during the farming portion why is there so much ground was left bare, exposed to the hot sun and swept by wind. I appreciate that there are adaptation and that no plow farming is better but it looked like there is erosion still happening in those fields. I wonder if there is a better way to protect the topsoil and reduce the soil being blown away. I am no farmer but working to have a much wilder garden.",22
MsdIqPbEwWE,UgwNkUk3OsJv1uxq0p54AaABAg,@Thomas-bm4ks,2022-09-29,Why is it unbelievable that the predicted surge actually happened?,21
MsdIqPbEwWE,UgxhTrYAXh4TM0cuVr14AaABAg,@paulchace2391,2022-09-29,Harold Wanless!!!!!!!!!<br>I&#39;m proud of you DN<br>HE is the expert!!!!!,21
GR46_ohNh9U,Ugzs8w6BfohLhB33Nfd4AaABAg,@kkuwura,2023-01-16,The problem is not even within the individual. Only the top 100 corporations cause 71% of the greenhouse emissions in the world. Addressing the impact of the biggest corporations is the only shot at realistically improving our situation.,21
puggApj9Z50,UgxWFwvgsy4ntQiRWHt4AaABAg,@Novalarke,2022-09-19,"For those thinking &quot;we&#39;ll move to northern Canada&quot;, the answer is (after all the laughing stops): nope. Why? The soil is thin and acidic and on top of the Canadian Shield. Muskeg is common - acidic swamps and bogs from millennia of pine forests on top of undraining shield. And we need to keep the tundra frozen - it&#39;s a huge CO2 sink, and if it melts out, all that CO2 will be released into the atmosphere, and that would be.... bad. So, moving way north is not an option.",21
puggApj9Z50,Ugw4qbsVLhGuVzoD4Wt4AaABAg,@MitchJohnson0110,2022-10-29,"I live in Michigan&#39;s U.P. and I often think about how we would quite literally be the last people on Earth that would ever have to worry about fresh water. <br>I live less than a mile from the north shore of Lake Michigan, 60 miles from Lake Superior. Not to mention the U.P. is full of streams, inland lakes, ponds, swamps, etc.<br><br>Meanwhile in other parts of the world an entire civilization can fail from a river drying up. It&#39;s crazy",21
E6bVBH9y5O8,UgynY3-C2pQjiWomQNV4AaABAg,@eric2500,2024-06-07,"<b>Even if true, IT IS NOT, &quot;natural&quot; does not mean &quot;good for people&quot;!!</b>",21
MBKZWKeKYqE,UgxMrjZIGp7nNTQ-SAp4AaABAg,@PipinhoSnow,2022-10-31,Even if you do not believe in global warming (I do not know how it is possible in 2022...) we have to change radically to have a cleaner and greener planet earth.,21
MBKZWKeKYqE,UgzOT-O0NvSIkZIPsah4AaABAg,@eduardomartinlopez162,2023-08-30,"We already witnessed what we need to do during the first months of the pandemic: reducing dramatically overall planet consumption and human mobility. During the first 3 months of the pandemic, when we all were locked down at home to avoid the spreading of covid19, we observed how rapidly nature was able to restore the environment: the skies became clearer than ever seen before (remember those skies in Delhi, Tokyo or New York as a few examples); wildlife came back to our towns and cities to recover what once belonged to them; raise on global temperatures stopped for those few months; and on and on. But let’s be clear: reducing human consumption and mobility carries consequences, such as a reduction in global demand of products and servicies, which involves less production, which inevitable lead to an increase of unemployment and the consequences associated to that. The key question here is: are we open to radically change our lifestyle, away from capitalism and the commodities that come with it?",21
MBKZWKeKYqE,Ugz0-SsrZndZNEWAI_V4AaABAg,@jamigaither,2022-09-10,We can&#39;t stop this process without learning to love the earth... and seems we cannot even figure out how to love each other.,21
1MZFrJPPIQ8,UgwK6Emav-2_VrGNq2d4AaABAg,@zoickn,2022-08-16,"Here in Malaysia, we always get rains. But we are definately not sitting on gold mine. We experienced great flood early this year and many suffered from getting access to clean water. It was awful time for us.<br>I definately appreciate water more now.",21
1MZFrJPPIQ8,UgwIzAyWX0MILE9ZdXp4AaABAg,@ronrendon,2022-08-10,"I&#39;ve said this for YEARS. Clean water and clean oxygen are the most important things PERIOD. Unfort we&#39;re polluting both daily and soon, well, yeah, it&#39;s not looking good for us.",21
1MZFrJPPIQ8,Ugxp3JLYbfImNsVdW5R4AaABAg,@MrBelmont79,2022-08-11,"I believe that is time to forbid grass lawns for good in the west. It’s such a waste. Shady trees 🌳 would be a great alternative for they provide shade, retain water when it rains and help with soil erosion. Of course in the beginning of their growth they require water, but once they grow up their roots go deeper and need less water. 🖖",21
qySBQjSXbfw,UgxJ7Tbjr1amv06YO254AaABAg,@edsmith9846,2023-04-21,"As a mechanical engineer who understands energy and fluid dynamics, seeing videos like this one depresses me. Our children’s future on this planet is going to be beyond misery. And if I was running our country, there would be major changes in how governments  operate.",21
8yJ0KXyk_50,UgzjS2HcGlV5wnJbYQp4AaABAg,@Hjjjjhff,2022-10-09,"If they want one steady climate they’ve got a lot of weather manipulation to harness. They can’t cry at every change. Next, when it rains, they’ll say it’s flooding. Mental",21
u-8a-u-sKH4,Ugws7D6LRvR5X5DIXdN4AaABAg,@startracksha,2022-10-28,Start with yourself. Do not heat your homes and eat bugs.,21
u-8a-u-sKH4,Ugxz1ghJvqQyQnqID3t4AaABAg,@Samael1113,2022-10-28,"There is no way we are avoiding a 1.5 increase.  1.75, is even a bit of a pipe dream.  2 is possible if we actually start acting with intent now.  But honestly, we&#39;re probably looking at hitting a bunch of positive feedback thresholds before reacting and raising temps by easily more than 2.5 before we start spending more than we should have had to into carbon scrubbing.",21
GR46_ohNh9U,UgzNb4wlTSPyCwbXzFh4AaABAg,@nicknuar,2022-10-27,"Absolutely great explanations that are correct without being verbose. One small correction -- Carbon 12 has 6 protons, 6 neutrons and 6 electrons. Really great exposition.  Learned some new things and see some great ways to explain some things kind of knew.  Thank you.",20
puggApj9Z50,UgzqZ0GwR-yrQDA_0ZJ4AaABAg,@yaellramirez69,2022-09-20,Love these kinds of videos! Less jargon/technical and has so much practical information. Thanks Joe for all your hard work!,20
MBKZWKeKYqE,UgzjfHQX1ZMHs4c6zkR4AaABAg,@dannewth7149,2022-09-07,The most dynamic tipping point is the release of methane hydrates in the eastern Siberian shelf of the artic ocean. It&#39;s already starting to bubble.,20
MBKZWKeKYqE,UgywwRlSVJyDOqCf2KZ4AaABAg,@janicestevenson6496,2022-09-07,"Thank you for this presentation.  Here is an excerpt from the writings of Marshall Vian Summers about how to respond to the signs the world is giving us about the changes that are already underway.<br>&quot;The world itself will tell you what is coming if you know how to read it and to discern its signs and messages. You do this without projecting any of your thoughts or fantasies or fears. You just watch and you listen, and piece by piece, the picture comes together. But to have this clarity of mind, you must be watching without coming to conclusions, without trying to tie things together, without trying to make them simple and comprehensible. Instead like building a puzzle, you allow the pieces to emerge and to fit together. This is called seeing. Most people do not see because they do not look with this emphasis. Impatient, they want conclusions...solutions...answers. They do not patiently wait ... allowing the picture to become clear. It is the same with hearing. You hear certain things, but instead of drawing conclusions or having these things reinforce your current assumptions and beliefs, you let them simply reside in your mind -- building. Let them instruct you...You must commit yourself to seeing and to hearing... For all of humanity now there is growing danger, and nature has equipped you to respond to it.&quot; (The Great Waves of Change, MVS)",20
MBKZWKeKYqE,UgxanCYrTa_dNfLPgLd4AaABAg,@je6334,2022-11-04,there are solutions that can be made now to prevent major tipping points. But sadly I do not have the hope that nations will come together to help prevent it. I feel as if we&#39;re doomed to experience these disasters.,20
1MZFrJPPIQ8,Ugw9L2Fie6I_9A9r2094AaABAg,@wltungNeuron,2023-02-26,"I live in Singapore and we don’t have water in the past (water used to be mainly imported from Malaysia and we still do today to a lesser extend) so we decided to be self sufficient since independence by allocating precious land as reservoirs and built water desalination plants and recycle our waste water. Now we are fully self sufficient if required but because desalination is expensive, we are still importing water from Malaysia. It’s important to be self sufficient not only for climate change but for our country cannot rely on others for such an important resource as it would compromise our country’s sovereignty should we unfortunately go to war one day with our Neighbours where they can threaten to cut off our water supply and we would be at their mercy if we are not water self sufficient. Therefore, I see this problem to be a common threat to countries in the future where wars will be waged for water rights.",20
1MZFrJPPIQ8,Ugwja1SQ1PZNx0VLrQZ4AaABAg,@andreasr6632,2022-08-10,"When the lights go out, when water scarcity drives you away from your home, when food is not enough anymore, we will see how civilised the human race is indeed. Spoiler alert! Civilisation needs the above 3 things to exist.....",20
1MZFrJPPIQ8,Ugzsav7b-MEmKEw870p4AaABAg,@olakunle0078,2022-08-10,Back in 2005 various investment brokers stated that by 2030 drinking water would be worth more than gold. Companies such as Nestle have been storing it up.,20
qySBQjSXbfw,UgyZQzW4JPf7uKf3vIt4AaABAg,@abraojorge2495,2023-02-19,"Obrigado pelos documentários, entrevistados, filmagens, locais, roteiros, conteúdo.<br>Congratulações a todos vcs da DW.<br>Parabéns e obrigado sempre👏👏👏",20
qySBQjSXbfw,UgwTib0WIWC4XHxhqV94AaABAg,@J.Mulleno,2022-10-02,"It would be nice to hear about the sea currents, how important they are to all nations, and to find out if it is really another, possible, climate change, loss...<br>Thank you DW for the nice documentaries!<br>-A regular viewer.<br>🖖",20
qySBQjSXbfw,UgwrMs095OSu5Q8aq5l4AaABAg,@dragonflytoo,2022-10-01,"The earth lives, evolves; the question is can man accept these changes and adapt?",20
8yJ0KXyk_50,UgyGGUvyo8-At4xkVTV4AaABAg,@jay6.7powerstroke63,2022-10-09,Triple the carbon tax. That will sure fix it,20
8yJ0KXyk_50,UgxHB8nyGDZRFEe06Sl4AaABAg,@Aceman597,2022-10-09,Climate has been changing for millions of years before you were here.,20
puggApj9Z50,Ugzj1EIvwaDHVdLRAqR4AaABAg,@gregelliott2165,2022-09-19,I bought a Henson razer and couldn&#39;t be happier with it. Thanks for promoting quality products Joe.,19
puggApj9Z50,UgwMDGBQJNh_lqWqE0V4AaABAg,@404-UsernameNotFound,2022-09-19,"I&#39;m curious why the destruction of rain forests are hardly ever brought up when discussing Climate Change. Half the world’s rainforests have been destroyed in a century. Plants are Mother Nature&#39;s way of scrubbing CO2 from the atmosphere. Along with reducing CO2 emissions, IMO we should also be looking into conserving/increasing plant life.",19
E6bVBH9y5O8,UgyEKkbaYIUXIa81jB54AaABAg,@henryrobusto5415,2023-09-04,"“The greatest enemy of knowledge is not ignorance, it is the illusion of knowledge.”<br>Daniel J. Boorstin",19
MBKZWKeKYqE,UgxXRkIUR8YTYAvagAp4AaABAg,@backlash660,2022-09-08,"I am afraid that we are dooming our children and grandchildren . It&#39;s like we are in our house and it&#39;s on fire but we just keep saying &quot; Oh it&#39;s only a small fire I&#39;m sure it will go out in time . I&#39;ll just sit here and watch the Kardashians &quot; .  I am beginning to feel that not only are humans not the smartest creature , we may be the dumbest .",19
f9JVFuD7uAg,UgwhIdLWUtxbEzJGciF4AaABAg,@stax6092,2022-09-10,"Yeah, Procrastination when it comes to Climate is basically all we get.",19
1MZFrJPPIQ8,Ugy8FdIvcv1NU2VHqmx4AaABAg,@benzun9600,2022-08-28,I live in a small western town in mountains . So grateful for our rivers and well water,19
1MZFrJPPIQ8,UgzNhdPdnOsryAk8MZN4AaABAg,@ronaldkable,2022-08-10,"An eexcellent documentary, thank you. Water is life",19
